endTime,artistName,trackName,Day of the Week,msPlayed
2020-03-23 17:13,Luke Bryan,One Margarita,Monday,
2020-03-23 17:16,Selena,Bidi Bidi Bom Bom,Monday,
2020-03-23 18:06,Buddy Jewell,Sweet Southern Comfort,Monday,
2020-03-23 18:12,Chris Tomlin,Good Good Father,Monday,
2020-03-23 18:12,Desperation Band,All to Him,Monday,
2020-03-23 18:12,Smash Mouth,I'm A Believer - Radio Edit,Monday,
2020-03-23 18:12,Hillsong Worship,The Passion,Monday,
2020-03-23 18:12,El Chombo,Chacarrón,Monday,
2020-03-23 18:12,Brett Young,Sleep Without You,Monday,
2020-03-23 18:12,Calvin Harris,How Deep Is Your Love,Monday,
2020-03-23 18:12,Ed Sheeran,Supermarket Flowers,Monday,
2020-03-23 18:12,Ryan Higa,Swg (feat. Golden),Monday,
2020-03-23 18:12,Matt Nathanson,Come On Get Higher,Monday,
2020-03-23 18:12,Rascal Flatts,Fast Cars And Freedom,Monday,
2020-03-23 18:13,Kane Brown,Used to Love You Sober,Monday,
2020-03-23 18:13,Demi Lovato,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Monday,
2020-03-23 18:16,Big Time Rush,Big Time Rush,Monday,
2020-03-23 18:16,Ozomatli,After Party,Monday,
2020-03-23 18:17,Nickelback,If Everyone Cared,Monday,
2020-03-23 18:17,Chris Stapleton,Parachute,Monday,
2020-03-23 18:17,Zac Brown Band,My Old Man,Monday,
2020-03-23 18:17,Farruko,Mi Forma de Ser,Monday,
2020-03-23 18:17,Big Daddy Weave,The Only Name (Yours Will Be),Monday,
2020-03-23 18:17,Rascal Flatts,"Life is a Highway - From ""Cars""",Monday,
2020-03-23 18:20,Brad Paisley,Last Time for Everything,Monday,
2020-03-24 01:19,Chris Young,Town Ain't Big Enough,Tuesday,
2020-03-24 01:22,Luke Bryan,One Margarita,Tuesday,
2020-03-24 01:22,Scorpions,Rock You Like A Hurricane,Tuesday,
2020-03-24 01:25,Chris Young,Town Ain't Big Enough,Tuesday,
2020-03-24 01:25,Rascal Flatts,Fast Cars And Freedom,Tuesday,
2020-03-24 01:28,Selena,El Chico Del Apartamento 512,Tuesday,
2020-03-24 01:30,Selena,Dreaming Of You,Tuesday,
2020-03-24 01:36,Selena,Como La Flor - Remastered,Tuesday,
2020-03-24 01:36,Selena,Baila Esta Cumbia,Tuesday,
2020-03-24 01:37,Selena,Si Una Vez,Tuesday,
2020-03-24 01:38,Selena,No Me Queda Más,Tuesday,
2020-03-24 01:38,Selena,Bidi Bidi Bom Bom - 1994 Version,Tuesday,
2020-03-24 01:39,Selena,I Could Fall In Love,Tuesday,
2020-03-24 01:43,Dean Brody,It's Friday,Tuesday,
2020-03-24 01:43,T.I.,Whatever You Like,Tuesday,
2020-03-24 01:47,Lady Gaga,Telephone,Tuesday,
2020-03-24 01:47,TobyMac,Me Without You,Tuesday,
2020-03-24 01:50,Kings Kaleidoscope,Fix My Eyes,Tuesday,
2020-03-24 01:50,We The Kings,Kids In The Moonlight,Tuesday,
2020-03-24 01:53,Andy Grammer,Best of You (with Elle King),Tuesday,
2020-03-24 01:53,The Beatles,Here Comes The Sun - Remastered 2009,Tuesday,
2020-03-24 01:53,ABBA,Waterloo,Tuesday,
2020-03-24 01:58,Ed Sheeran,Happier,Tuesday,
2020-03-24 01:58,Frankie Valli & The Four Seasons,Beggin' - 2007 Remaster,Tuesday,
2020-03-24 02:02,Lady A,American Honey,Tuesday,
2020-03-24 02:02,Fountains Of Wayne,Stacy's Mom,Tuesday,
2020-03-24 02:06,Cher,Super Trouper,Tuesday,
2020-03-24 02:09,Old Dominion,Some People Do,Tuesday,
2020-03-24 02:09,North of Nine,Something Out of Nothing,Tuesday,
2020-03-24 02:13,ABBA,Mamma Mia,Tuesday,
2020-03-24 02:13,Pitbull,Haciendo Ruido,Tuesday,
2020-03-24 02:17,Taylor Swift,The Lucky One,Tuesday,
2020-03-24 02:17,Taylor Swift,I Almost Do,Tuesday,
2020-03-24 02:17,MKTO,God Only Knows,Tuesday,
2020-03-24 02:17,MKTO,God Only Knows,Tuesday,
2020-03-24 02:21,Sara Bareilles,Brave,Tuesday,
2020-03-24 02:21,J.Fla,Castle on the Hill,Tuesday,
2020-03-24 02:21,Taylor Swift,I Almost Do,Tuesday,
2020-03-24 02:21,Ailee,Teardrop,Tuesday,
2020-03-24 02:21,Brett Eldredge,Drunk on Your Love,Tuesday,
2020-03-24 02:21,Twenty One Pilots,Heathens,Tuesday,
2020-03-24 02:21,Queen,Bohemian Rhapsody - 2011 Mix,Tuesday,
2020-03-24 02:21,IU,나의 옛날이야기 (Naui Yetnal Iyagi) : My old story,Tuesday,
2020-03-24 02:21,Chris Wallace,Remember When (Push Rewind),Tuesday,
2020-03-24 02:22,Nine Days,Absolutely (Story of a Girl) - Radio Mix,Tuesday,
2020-03-24 02:22,Hillsong UNITED,Lead Me To The Cross,Tuesday,
2020-03-24 02:22,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,Tuesday,
2020-03-24 02:22,Relient K,Sadie Hawkins Dance,Tuesday,
2020-03-24 02:22,Fergie,Big Girls Don't Cry (Personal),Tuesday,
2020-03-24 02:22,New World Sound,Aye,Tuesday,
2020-03-24 02:22,Boys Like Girls,The Great Escape,Tuesday,
2020-03-24 02:22,Big Daddy Weave,My Story,Tuesday,
2020-03-24 02:22,SHINee,View,Tuesday,
2020-03-24 02:22,Ed Sheeran,Supermarket Flowers,Tuesday,
2020-03-24 02:22,Audio Adrenaline,Kings & Queens,Tuesday,
2020-03-24 02:25,The Chicks,Wide Open Spaces,Tuesday,
2020-03-24 02:26,Tungevaag,Wicked Wonderland - Extended Mix,Tuesday,
2020-03-24 02:26,Michael Bublé,Haven't Met You Yet,Tuesday,
2020-03-24 02:26,Skillet,Rise,Tuesday,
2020-03-24 02:26,Meaghan Martin,Too Cool,Tuesday,
2020-03-24 02:26,Kid Cudi,Day 'N' Nite (nightmare),Tuesday,
2020-03-24 02:26,Kanye West,Gold Digger,Tuesday,
2020-03-24 02:26,Creedence Clearwater Revival,Fortunate Son,Tuesday,
2020-03-24 02:26,Leader,Warrior Inside,Tuesday,
2020-03-24 02:26,Hollywood Undead,No. 5,Tuesday,
2020-03-24 02:26,American Authors,Best Day Of My Life,Tuesday,
2020-03-24 02:29,Led Zeppelin,Immigrant Song - Remaster,Tuesday,
2020-03-24 02:29,Brett Eldredge,Beat of the Music,Tuesday,
2020-03-24 02:29,Shakira,Perro Fiel (feat. Nicky Jam),Tuesday,
2020-03-24 02:29,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,Tuesday,
2020-03-24 02:29,J.Y. Park,어머님이 누구니 (Who's your mama?) (Feat. Jessi),Tuesday,
2020-03-24 02:29,Dierks Bentley,I Hold On,Tuesday,
2020-03-24 02:29,The Worship Initiative,You Are My All In All,Tuesday,
2020-03-24 02:29,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",Tuesday,
2020-03-24 02:29,Fall Out Boy,Immortals,Tuesday,
2020-03-24 02:29,The Script,Superheroes,Tuesday,
2020-03-24 02:29,Francesca Battistelli,If We're Honest,Tuesday,
2020-03-24 02:29,Blondie,Call Me,Tuesday,
2020-03-24 02:29,Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,Tuesday,
2020-03-24 02:29,The White Stripes,Seven Nation Army,Tuesday,
2020-03-24 02:29,J.Fla,Cold Water,Tuesday,
2020-03-24 02:29,Neon Trees,Everybody Talks,Tuesday,
2020-03-24 02:29,Joseph Vincent,When You're in Love,Tuesday,
2020-03-24 02:29,Billy Joel,We Didn't Start the Fire,Tuesday,
2020-03-24 02:29,ItaloBrothers,Stamp on the Ground - Radio Edit,Tuesday,
2020-03-24 02:30,Far East Movement,Like A G6,Tuesday,
2020-03-24 02:30,Rascal Flatts,Love You Out Loud,Tuesday,
2020-03-24 02:30,Jason Mraz,I Won't Give Up,Tuesday,
2020-03-24 02:30,Kenny Chesney,All the Pretty Girls,Tuesday,
2020-03-24 02:30,Lady A,Compass,Tuesday,
2020-03-24 02:30,CHEN,Everytime,Tuesday,
2020-03-24 02:30,Eminem,Mockingbird,Tuesday,
2020-03-24 02:30,Modest Mouse,Float On,Tuesday,
2020-03-24 02:30,Jake Scott,Ships of Cortez,Tuesday,
2020-03-24 02:30,Bassjackers,These Heights (feat. Caroline Pennell),Tuesday,
2020-03-24 02:30,G-Eazy,"Me, Myself & I",Tuesday,
2020-03-24 02:33,Hillsong Worship,I Surrender - Live,Tuesday,
2020-03-24 02:33,"Phillips, Craig & Dean",Great I Am,Tuesday,
2020-03-24 02:33,The Beach Boys,Kokomo,Tuesday,
2020-03-24 02:33,Crowder,Come Alive,Tuesday,
2020-03-24 02:33,Twenty One Pilots,We Don't Believe What's on TV,Tuesday,
2020-03-24 02:33,Matthew West,Truth Be Told,Tuesday,
2020-03-24 02:33,Twenty One Pilots,Ode to Sleep,Tuesday,
2020-03-24 02:33,Calvin Harris,One Kiss (with Dua Lipa),Tuesday,
2020-03-24 02:33,Kid Ink,Ride Out,Tuesday,
2020-03-24 02:33,Kenny Chesney,All the Pretty Girls,Tuesday,
2020-03-24 02:33,Lady A,Compass,Tuesday,
2020-03-24 02:33,Passion,In Christ Alone - Live,Tuesday,
2020-03-24 02:39,The Digital Age,After All (Holy),Tuesday,
2020-03-24 02:39,Fitz and The Tantrums,HandClap,Tuesday,
2020-03-24 02:39,Hillsong Worship,I Surrender - Live,Tuesday,
2020-03-24 02:39,Blue Swede,Hooked on a Feeling,Tuesday,
2020-03-24 02:39,Nickelback,When We Stand Together,Tuesday,
2020-03-24 02:39,Edwin McCain,I'll Be - 45 Version,Tuesday,
2020-03-24 02:39,Shawn Mendes,Stitches,Tuesday,
2020-03-24 02:39,Passion,In Christ Alone - Live,Tuesday,
2020-03-24 02:40,Fall Out Boy,Saturday Night's Alright (For Fighting),Tuesday,
2020-03-24 02:40,Fall Out Boy,Saturday Night's Alright (For Fighting),Tuesday,
2020-03-24 02:40,3 Doors Down,Kryptonite,Tuesday,
2020-03-24 02:40,Macklemore,Glorious (feat. Skylar Grey),Tuesday,
2020-03-24 02:40,J.Fla,Don't Let Me Down,Tuesday,
2020-03-24 02:40,Girls' Generation,I GOT A BOY,Tuesday,
2020-03-24 02:40,Rednex,Cotton Eye Joe,Tuesday,
2020-03-24 02:40,Rednex,Cotton Eye Joe,Tuesday,
2020-03-24 02:40,Pitbull,Free Free Free,Tuesday,
2020-03-24 02:40,Pitbull,Free Free Free,Tuesday,
2020-03-24 02:40,Brett Young,Sleep Without You,Tuesday,
2020-03-24 02:40,Rascal Flatts,Banjo,Tuesday,
2020-03-24 02:40,BgA,Who's It Gonna Be,Tuesday,
2020-03-24 02:40,Ashes Remain,I Won't Run Away,Tuesday,
2020-03-24 02:40,Maroon 5,She Will Be Loved,Tuesday,
2020-03-24 02:40,BLACKPINK,WHISTLE - Acoustic Ver.,Tuesday,
2020-03-24 02:40,Heffron Drive,Parallel,Tuesday,
2020-03-24 02:40,Bruce Springsteen,Glory Days,Tuesday,
2020-03-24 02:40,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,Tuesday,
2020-03-24 02:42,BgA,Who's It Gonna Be,Tuesday,
2020-03-24 02:46,Brad Paisley,Last Time for Everything,Tuesday,
2020-03-24 02:49,Luke Bryan,One Margarita,Tuesday,
2020-03-24 02:51,Chris Young,I'm Comin' Over,Tuesday,
2020-03-24 02:54,Luke Combs,Beautiful Crazy,Tuesday,
2020-03-24 02:54,The Script,Hall of Fame (feat. will.i.am),Tuesday,
2020-03-24 02:57,Flo Rida,GDFR (feat. Sage the Gemini & Lookas),Tuesday,
2020-03-24 02:57,Dan + Shay,"10,000 Hours (with Justin Bieber)",Tuesday,
2020-03-24 03:00,Neil Diamond,Cracklin' Rosie,Tuesday,
2020-03-24 03:02,HIXTAPE,Nothin’ Out Here (HARDY feat. Thomas Rhett),Tuesday,
2020-03-24 03:06,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Tuesday,
2020-03-24 03:09,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Tuesday,
2020-03-24 03:11,Fall Out Boy,"Sugar, We're Goin Down",Tuesday,
2020-03-24 03:14,Old Dominion,My Heart Is a Bar,Tuesday,
2020-03-24 03:20,Eric Church,Give Me Back My Hometown,Tuesday,
2020-03-24 03:23,Dean Brody,It's Friday,Tuesday,
2020-03-24 03:23,Selena,Bidi Bidi Bom Bom,Tuesday,
2020-03-24 03:27,Lady A,What I’m Leaving For,Tuesday,
2020-03-24 03:27,Luke Combs,Even Though I'm Leaving,Tuesday,
2020-03-24 03:30,Ed Sheeran,Happier,Tuesday,
2020-03-24 03:30,Panic! At The Disco,High Hopes,Tuesday,
2020-03-24 03:32,Lady A,American Honey,Tuesday,
2020-03-24 17:45,Luke Combs,Beautiful Crazy,Tuesday,
2020-03-24 18:11,Luke Combs,Beautiful Crazy,Tuesday,
2020-03-24 21:26,Selena,Bidi Bidi Bom Bom,Tuesday,
2020-03-24 21:39,The Beach Boys,I Get Around (Mono),Tuesday,
2020-03-24 21:39,X Ambassadors,BOOM,Tuesday,
2020-03-24 21:43,Veronica Vega,Wave (feat. Lil Wayne & Jeremih),Tuesday,
2020-03-24 21:46,Fall Out Boy,Saturday Night's Alright (For Fighting),Tuesday,
2020-03-24 21:49,Relient K,Sadie Hawkins Dance,Tuesday,
2020-03-24 21:50,Skillet,Hero,Tuesday,
2020-03-24 21:50,OYE!!!,Stay Down Low,Tuesday,
2020-03-24 21:50,Coldplay,Hymn for the Weekend - Seeb Remix,Tuesday,
2020-03-24 21:53,Linkin Park,Bleed It Out,Tuesday,
2020-03-24 21:57,Shakira,Waka Waka (This Time for Africa) (feat. Freshlyground),Tuesday,
2020-03-24 21:57,Kanye West,Stronger,Tuesday,
2020-03-24 21:57,Drake,Forever,Tuesday,
2020-03-24 21:57,Hollywood Undead,Day Of The Dead,Tuesday,
2020-03-24 21:57,ItaloBrothers,Radio Hardcore - Jasper Radio Edit,Tuesday,
2020-03-24 21:57,Bliss n Eso,Tear The Roof Off (feat. Watsky),Tuesday,
2020-03-24 21:57,Shakira,Hips Don't Lie (feat. Wyclef Jean),Tuesday,
2020-03-24 21:57,Watsky,Ugly Faces,Tuesday,
2020-03-24 21:57,Rise Against,Savior,Tuesday,
2020-03-24 22:00,Hollywood Undead,Another Way Out,Tuesday,
2020-03-24 22:05,Skylar Grey,Back From The Dead,Tuesday,
2020-03-25 02:21,The Offspring,Pretty Fly (For A White Guy),Wednesday,
2020-03-25 02:21,Selena,Bidi Bidi Bom Bom,Wednesday,
2020-03-25 02:26,Keith Urban,I'm In,Wednesday,
2020-03-25 02:26,Diamond Rio,Beautiful Mess,Wednesday,
2020-03-25 02:30,Rascal Flatts,Fast Cars And Freedom,Wednesday,
2020-03-25 02:30,Hunter Hayes,21,Wednesday,
2020-03-25 02:33,Chris Young,Town Ain't Big Enough,Wednesday,
2020-03-25 02:33,Johnny Cash,Ring of Fire,Wednesday,
2020-03-25 02:37,Luke Bryan,One Margarita,Wednesday,
2020-03-25 02:37,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Wednesday,
2020-03-25 02:40,Kelsea Ballerini,Dibs,Wednesday,
2020-03-25 02:40,Chris Young,Drowning - Piano Version,Wednesday,
2020-03-25 02:43,Foreigner,Feels Like the First Time,Wednesday,
2020-03-25 02:43,Eminem,When I'm Gone,Wednesday,
2020-03-25 02:43,Loud Luxury,Body On My,Wednesday,
2020-03-25 02:43,John Parr,St. Elmos Fire (Man in Motion),Wednesday,
2020-03-25 02:43,Hollywood Undead,Glory,Wednesday,
2020-03-25 02:43,We The Kings,Kids In The Moonlight,Wednesday,
2020-03-25 02:47,Christina Perri,Jar of Hearts,Wednesday,
2020-03-25 02:47,Dustin Lynch,Seein' Red,Wednesday,
2020-03-25 02:47,Sara Evans,Suds in the Bucket,Wednesday,
2020-03-25 02:47,Pentatonix,White Winter Hymnal,Wednesday,
2020-03-25 02:51,Chris Tomlin,Holy Is The Lord,Wednesday,
2020-03-25 02:52,Greek Fire,Top of the World,Wednesday,
2020-03-25 02:52,Mark Ronson,Uptown Funk (feat. Bruno Mars),Wednesday,
2020-03-25 02:52,Desperation Band,God You Are My God,Wednesday,
2020-03-25 02:52,Creedence Clearwater Revival,Cotton Fields,Wednesday,
2020-03-25 02:52,Decyfer Down,Fading,Wednesday,
2020-03-25 02:55,Arctic Monkeys,Fluorescent Adolescent,Wednesday,
2020-03-25 02:55,Chris Tomlin,Made To Worship,Wednesday,
2020-03-25 02:55,Common Kings,Ain't No Stopping,Wednesday,
2020-03-25 02:55,Zac Brown Band,The Wind,Wednesday,
2020-03-25 02:55,Qwote,Throw Your Hands Up (Dancar Kuduro) - Radio Edit,Wednesday,
2020-03-25 02:55,AronChupa,I'm an Albatraoz,Wednesday,
2020-03-25 02:55,Train,If It's Love,Wednesday,
2020-03-25 02:55,Jamie Grace,WhIte Boots (feat. Morgan Harper Nichols),Wednesday,
2020-03-25 02:55,Enrique Iglesias,Bailando - Spanish Version,Wednesday,
2020-03-25 02:55,Hollywood Undead,Day Of The Dead,Wednesday,
2020-03-25 02:55,Sweet,Ballroom Blitz,Wednesday,
2020-03-25 02:55,Avril Lavigne,Sk8er Boi,Wednesday,
2020-03-25 02:55,Matt Redman,We Are The Free - Live,Wednesday,
2020-03-25 02:55,Justin Bieber,That Should Be Me,Wednesday,
2020-03-25 02:55,Dierks Bentley,Sideways,Wednesday,
2020-03-25 02:55,Jesse McCartney,Beautiful Soul,Wednesday,
2020-03-25 02:55,Lady A,Bartender,Wednesday,
2020-03-25 02:55,Ed Sheeran,Galway Girl,Wednesday,
2020-03-25 02:55,Creedence Clearwater Revival,Down On The Corner,Wednesday,
2020-03-25 02:55,Elvis Presley,Burning Love - Live,Wednesday,
2020-03-25 02:58,Loving Caliber,Faster Car,Wednesday,
2020-03-25 02:58,Flo Rida,GDFR (feat. Sage the Gemini & Lookas),Wednesday,
2020-03-25 02:58,The Beach Boys,Little Saint Nick - 1991 Remix,Wednesday,
2020-03-25 02:58,TobyMac,Steal My Show,Wednesday,
2020-03-25 02:58,Dexys Midnight Runners,Come On Eileen,Wednesday,
2020-03-25 02:58,Hot Country Knights,Pick Her Up - Radio Edit,Wednesday,
2020-03-25 02:58,Big Time Rush,Boyfriend,Wednesday,
2020-03-25 03:02,Sister Hazel,Mandolin Moon,Wednesday,
2020-03-25 03:05,B.o.B,Strange Clouds (feat. Lil Wayne),Wednesday,
2020-03-25 03:05,Eleven Past One,The World Is Ours,Wednesday,
2020-03-25 03:05,Chris Stapleton,Parachute,Wednesday,
2020-03-25 03:05,Ciara,"One, Two Step (feat. Missy Elliott)",Wednesday,
2020-03-25 03:05,Calvin Harris,How Deep Is Your Love,Wednesday,
2020-03-25 03:05,Dan + Shay,Stupid Love,Wednesday,
2020-03-25 03:05,Hoodie Allen,Act My Age,Wednesday,
2020-03-25 03:09,Selena Gomez,Bad Liar,Wednesday,
2020-03-25 03:09,Stellar Kart,Criminals And Kings,Wednesday,
2020-03-25 03:09,Stellar Kart,Criminals And Kings,Wednesday,
2020-03-25 03:09,Boys Like Girls,Love Drunk,Wednesday,
2020-03-25 03:09,Cash Cash,I Found You,Wednesday,
2020-03-25 03:09,Billy Joel,She's Always a Woman,Wednesday,
2020-03-25 03:09,Billy Joel,She's Always a Woman,Wednesday,
2020-03-25 03:09,Billy Joel,She's Always a Woman,Wednesday,
2020-03-25 03:09,Foo Fighters,Learn to Fly,Wednesday,
2020-03-25 03:09,Imagine Dragons,Demons,Wednesday,
2020-03-25 03:09,Lobo,A Simple Man,Wednesday,
2020-03-25 03:09,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Wednesday,
2020-03-25 03:09,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Wednesday,
2020-03-25 03:12,Taylor Swift,Our Song,Wednesday,
2020-03-25 03:12,Anthem Lights,Best Thing,Wednesday,
2020-03-25 03:12,Avril Lavigne,What the Hell,Wednesday,
2020-03-25 03:12,Cash Cash,I Found You,Wednesday,
2020-03-25 03:12,Foo Fighters,Learn to Fly,Wednesday,
2020-03-25 03:12,Jerrod Niemann,"Lover, Lover",Wednesday,
2020-03-25 03:15,Billy Currington,Don't It,Wednesday,
2020-03-25 03:15,Ed Sheeran,Shape of You,Wednesday,
2020-03-25 03:15,Sia,Cheap Thrills (feat. Sean Paul),Wednesday,
2020-03-25 03:15,Andy Mineo,The Saints,Wednesday,
2020-03-25 03:15,Watsky,"Hey, Asshole",Wednesday,
2020-03-25 03:15,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",Wednesday,
2020-03-25 03:19,One Direction,Perfect,Wednesday,
2020-03-25 03:19,Portugal. The Man,Feel It Still,Wednesday,
2020-03-25 03:19,Jonas Brothers,Lovebug,Wednesday,
2020-03-25 03:19,SUPER JUNIOR,SUPERMAN,Wednesday,
2020-03-25 04:25,Journey,Faithfully,Wednesday,
2020-03-25 04:28,Sam Hunt,Sinning With You,Wednesday,
2020-03-25 04:28,Luke Combs,One Number Away,Wednesday,
2020-03-25 04:32,Ed Sheeran,Happier,Wednesday,
2020-03-25 04:57,"Phillips, Craig & Dean",You Are God Alone (Not A God),Wednesday,
2020-03-25 04:57,Sam Hunt,Hard To Forget,Wednesday,
2020-03-25 22:37,Crowder,Come As You Are,Wednesday,
2020-03-25 22:37,Luke Bryan,One Margarita,Wednesday,
2020-03-25 22:42,Caesars,Jerk It Out,Wednesday,
2020-03-25 22:42,James Taylor,Carolina in My Mind,Wednesday,
2020-03-25 22:42,Jónsi,Where No One Goes,Wednesday,
2020-03-25 22:42,Eminem,Rap God,Wednesday,
2020-03-25 22:42,Carpenters,Top Of The World,Wednesday,
2020-03-25 22:42,Shania Twain,Up!,Wednesday,
2020-03-25 22:42,Gloria Gaynor,I Will Survive - 1981 Re-recording,Wednesday,
2020-03-25 22:42,Tim McGraw,Meanwhile Back At Mama's,Wednesday,
2020-03-25 22:42,Chris Tomlin,"Sing, Sing, Sing",Wednesday,
2020-03-25 22:42,J Balvin,Mi Gente,Wednesday,
2020-03-25 22:42,Fall Out Boy,Immortals,Wednesday,
2020-03-25 22:45,Chris Young,Town Ain't Big Enough,Wednesday,
2020-03-25 22:45,PSY,DADDY,Wednesday,
2020-03-25 22:45,The Tokens,The Lion Sleeps Tonight (Wimoweh),Wednesday,
2020-03-25 22:49,Carrie Underwood,Church Bells,Wednesday,
2020-03-25 22:49,Rascal Flatts,Fast Cars And Freedom,Wednesday,
2020-03-25 22:54,Keith Urban,I'm In,Wednesday,
2020-03-25 22:54,Anthem Lights,Give Me a Lifetime,Wednesday,
2020-03-25 22:57,Dean Brody,It's Friday,Wednesday,
2020-03-25 22:57,Girls' Generation,Mr.Mr.,Wednesday,
2020-03-25 23:01,Mat Kearney,Ships In The Night,Wednesday,
2020-03-25 23:01,Selena,El Chico Del Apartamento 512,Wednesday,
2020-03-25 23:05,SEUNGRI,"1, 2, 3!",Wednesday,
2020-03-25 23:05,Counting Crows,Big Yellow Taxi,Wednesday,
2020-03-25 23:08,Sam Hunt,Hard To Forget,Wednesday,
2020-03-25 23:09,Allstar Weekend,A Different Side Of Me,Wednesday,
2020-03-25 23:12,Miranda Lambert,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Wednesday,
2020-03-25 23:12,Chase Rice,Forever To Go,Wednesday,
2020-03-25 23:12,The Foundations,Build Me Up Buttercup,Wednesday,
2020-03-25 23:14,Hot Country Knights,Pick Her Up - Radio Edit,Wednesday,
2020-03-25 23:18,Post Malone,Candy Paint,Wednesday,
2020-03-25 23:22,Sam Hunt,Sinning With You,Wednesday,
2020-03-25 23:22,Alicia Keys,No One,Wednesday,
2020-03-25 23:25,The White Tie Affair,Candle (Sick And Tired),Wednesday,
2020-03-25 23:28,Flo Rida,Can't Believe It (feat. Pitbull),Wednesday,
2020-03-25 23:28,Hanson,Give A Little,Wednesday,
2020-03-25 23:28,Jonas Brothers,What A Man Gotta Do,Wednesday,
2020-03-25 23:29,Vertical Worship,This We Know - Live,Wednesday,
2020-03-25 23:32,BLACKPINK,DDU-DU DDU-DU,Wednesday,
2020-03-25 23:32,Lady A,We Owned The Night,Wednesday,
2020-03-25 23:32,Building 429,Where I Belong,Wednesday,
2020-03-25 23:32,Joey Montana,Suena El Dembow,Wednesday,
2020-03-25 23:32,Blake Shelton,Footloose,Wednesday,
2020-03-25 23:32,Straight No Chaser,Text Me Merry Christmas (feat. Kristen Bell),Wednesday,
2020-03-25 23:32,The Barden Bellas,Pool Mashup: Just The Way You Are/Just A Dream,Wednesday,
2020-03-25 23:32,John Newman,Come And Get It,Wednesday,
2020-03-25 23:32,Eminem,Rap God,Wednesday,
2020-03-25 23:32,Van Morrison,Brown Eyed Girl,Wednesday,
2020-03-25 23:32,Martin Garrix,In the Name of Love,Wednesday,
2020-03-25 23:32,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),Wednesday,
2020-03-25 23:36,Ne-Yo,She Knows,Wednesday,
2020-03-25 23:36,John Legend,All of Me,Wednesday,
2020-03-25 23:36,Calvin Harris,Blame (feat. John Newman),Wednesday,
2020-03-25 23:36,will.i.am,#thatPOWER,Wednesday,
2020-03-25 23:36,Meredith Andrews,Soar,Wednesday,
2020-03-25 23:36,EXO,CALL ME BABY,Wednesday,
2020-03-25 23:36,Selena Gomez & The Scene,Love You Like A Love Song,Wednesday,
2020-03-25 23:36,Nine Lashes,Get Back,Wednesday,
2020-03-25 23:36,Justin Bieber,As Long As You Love Me,Wednesday,
2020-03-25 23:36,Down With Webster,Whoa Is Me,Wednesday,
2020-03-25 23:36,Young Money,BedRock,Wednesday,
2020-03-25 23:36,The Afters,Broken Hallelujah,Wednesday,
2020-03-25 23:36,J.Fla,Shape of You,Wednesday,
2020-03-25 23:36,J.Fla,Something Just Like This,Wednesday,
2020-03-25 23:36,Guy Sebastian,Like It Like That,Wednesday,
2020-03-25 23:36,Rodney Atkins,It’s America,Wednesday,
2020-03-25 23:40,Phillip Phillips,Home,Wednesday,
